inventory_skew,mean_pnl,sd_pnl,p05_pnl,median_pnl,p95_pnl,mean_max_abs_inventory,mean_abs_inventory,mean_fill_count
0,79.323997836650719,55.040470676396154,-8.4116762674228642,78.785200281194079,167.99866325410522,12.172857142857143,5.3356333333333259,105.33485714285715
0.02,79.161703121667472,33.073010257371564,26.292143111790239,78.77163909664489,131.90147806377934,8.5011428571428578,3.2576371428571416,105.80857142857143
0.050000000000000003,78.07041650008091,23.134185916644689,39.5534073898326,77.814887609331194,115.69393057585853,6.6188571428571432,2.2487590476190511,106.68228571428571
0.10000000000000001,76.244575770232359,17.432380965196565,48.276621238156103,76.114206706815537,104.89520938352955,5.2528571428571427,1.6237123809523837,108.19971428571428
0.20000000000000001,72.603983606864873,13.24383810994442,50.871698361714365,72.515848257737559,94.045441156867156,4.0697142857142854,1.1497619047619039,111.07285714285715
0.34999999999999998,66.318681179008692,10.480444974984305,49.387274726063666,66.167931031236634,83.456842120620323,3.3411428571428572,0.86935999999999813,114.76485714285714
